diam	0s	2s	5s	7s	10s	20s	30s	60s	120s	180s	240s	300s
0.40582144017729	0.00279816611682368	0.00120599436380412	5.38685746741409E-4	0.00144820576696424	8.30266820874174E-4	6.40903687363949E-6	1.2504919476716E-4	-3.58770527879831E-4	3.8043421600805E-4	5.13975394288727E-4	3.02059400928536E-4	1.2486539025364E-4
0.40944941963572	0.00297573997924974	0.00125829136001089	5.1433826478762E-4	0.00148989180416034	8.35460864124259E-4	-2.50845544969089E-5	1.10428550486369E-4	-3.35735690924199E-4	4.03589310929275E-4	5.38438804746229E-4	2.27761659640259E-4	7.83394038916839E-5
0.4130713936501	0.00293608141531719	0.00128270821760106	4.745571193331E-4	0.00151404432271988	8.15773582581518E-4	-5.85859350360977E-5	1.18036094502391E-4	-2.94941724112603E-4	4.54017256385866E-4	5.46195834125119E-4	1.74749044768922E-4	5.6957176794443E-5
0.41669824329574	0.00274546158121329	0.00128691997546027	4.31264715389679E-4	0.00152664607339777	7.81704357874087E-4	-9.54587290835837E-5	1.43339550131002E-4	-2.28453323908075E-4	5.19821927092745E-4	5.46013715255923E-4	1.58228541607755E-4	7.14918173543563E-5
0.4203408642899	0.00249155845551829	0.00127618999258998	3.84814824447987E-4	0.00153707329798085	7.54646431016215E-4	-1.24598919282974E-4	1.64457414640077E-4	-1.42992241158253E-4	5.7634233640411E-4	5.48569988534136E-4	1.81848014408581E-4	1.23381194384119E-4
0.42397744877613	0.00224479093728762	0.00126012831620398	3.31351235334288E-4	0.00154709139692404	7.5143569941993E-4	-1.30531886102857E-4	1.67235430441252E-4	-6.11927991681221E-5	6.08782025406884E-4	5.62351480637332E-4	2.37091698343831E-4	1.98618429886777E-4
0.42761892170625	0.0020354737670318	0.00125401668955916	2.75078051509085E-4	0.00155697498998341	7.69600643691694E-4	-1.14285053715585E-4	1.51970849065149E-4	-2.96669620105935E-6	6.22072592595372E-4	5.89553283242245E-4	3.07237052373332E-4	2.66311733884554E-4
0.4312762227125	0.00186067475582566	0.00126637848781623	2.26523169235213E-4	0.0015752848716602	7.93374626243107E-4	-8.66074156398184E-5	1.30266896735917E-4	3.44506581679418E-5	6.29850629580271E-4	6.19219638779826E-4	3.73733317679013E-4	2.98446202204299E-4
0.43492745603536	0.00171602345811699	0.00128943700534014	1.92706165888538E-4	0.00161275636255051	8.04887620130888E-4	-4.61447593711174E-5	1.14692705320672E-4	7.00424378300199E-5	6.43431662623404E-4	6.33548809312504E-4	4.25327912890446E-4	2.96818883817075E-4
0.43858359061832	0.00160450773850193	0.00130913383995529	1.76778649263474E-4	0.00166884863512477	7.98162457036731E-4	1.11184934278059E-5	1.11018991660203E-4	1.15722089436487E-4	6.69488089230726E-4	6.22686961068405E-4	4.57766016773832E-4	2.81900751391146E-4
0.44225561012381	0.00154333100083435	0.00132068063417258	1.82602709737615E-4	0.00172820269684128	7.80569782275759E-4	6.73731457248015E-5	1.26019453763806E-4	1.63849829113312E-4	7.09761041099937E-4	5.89096458000792E-4	4.64964590317479E-4	2.68778519757036E-4
0.4459215306587	0.00157270875500116	0.00132526572679457	2.11584614467679E-4	0.00176893597687379	7.62985890087884E-4	8.7999992122297E-5	1.64535978354848E-4	1.94239421625876E-4	7.56707388533206E-4	5.38799573854571E-4	4.42361048144621E-4	2.63200219627808E-4
0.44959236527339	0.00171432620175047	0.00132920581664049	2.51439368145415E-4	0.00178072228026615	7.54157337638857E-4	5.2808198911354E-5	2.11089358128787E-4	1.9493545493947E-4	7.93788875547707E-4	4.81658898319225E-4	3.9391101865005E-4	2.66241095120075E-4
0.45327914177567	0.00194655381600519	0.00133314590648641	2.81821660828337E-4	0.00177239421728138	7.59701945781422E-4	-2.64258162170133E-5	2.40256436329275E-4	1.75740772681387E-4	8.02437312038435E-4	4.31090363937663E-4	3.30560543533225E-4	2.77543114254714E-4
0.45695978790828	0.00221468217026567	0.00133039596275032	2.85894501460924E-4	0.001759579792229	7.70864374776727E-4	-1.19434626369826E-4	2.41424609392165E-4	1.63900845980232E-4	7.78301033162279E-4	3.9804535032013E-4	2.65688390309482E-4	3.07523649803516E-4
0.46064536094375	0.00245841583753696	0.00131939431186674	2.56986204954075E-4	0.00174255362486495	7.73604463779469E-4	-1.91944638152022E-4	2.20686562705905E-4	1.75613275610447E-4	7.36176165146275E-4	3.85540466787583E-4	2.14197453545063E-4	3.62645648258555E-4
0.46434693295046	0.00266044006262321	0.0013075776569434	2.0316884434975E-4	0.00170976214331349	7.69333254932654E-4	-2.19740027682176E-4	1.85137962827442E-4	1.95281991469334E-4	6.95501962973321E-4	3.90835132213208E-4	1.84905139850535E-4	4.28183871306146E-4
0.46804234307642	0.00285953209878431	0.00129803601287571	1.43039449350811E-4	0.0016564471697451	7.73834950970881E-4	-2.01802782623151E-4	1.44772193242652E-4	1.90786328979262E-4	6.68464352411065E-4	4.05164302745885E-4	1.78418406207872E-4	4.82229477465333E-4
0.47174269293154	0.00310182750942852	0.00128350267781974	9.69403902978162E-5	0.0015970177435321	7.98660628199725E-4	-1.59668537353116E-4	1.22424303818107E-4	1.48640821061549E-4	6.52741602738563E-4	4.11006646600993E-4	1.9139470356423E-4	5.20470008477267E-4
0.47545909896011	0.00339446190202021	0.00126027596633935	7.89078823405708E-5	0.00155607178912504	8.33652687310428E-4	-1.19551493086931E-4	1.32273269159208E-4	8.44625205105947E-5	6.34987920885791E-4	3.91929621914658E-4	2.14405994911086E-4	5.45780053788098E-4
0.47916931148468	0.00370142318521158	0.00123090255730348	8.85940331923077E-5	0.00155086820540452	8.60590536467233E-4	-1.00269447358672E-4	1.60486800225242E-4	1.87646562615099E-5	6.03888445962998E-4	3.44371129915849E-4	2.39544696874842E-4	5.55287320310154E-4
0.48288447656784	0.00394659510910993	0.0012052308337037	1.0880220110302E-4	0.00158195342788835	8.74899266921744E-4	-1.11591028690702E-4	1.88687972782763E-4	-4.63316773158302E-5	5.60893178441163E-4	2.77646081864563E-4	2.68029621307426E-4	5.42883448992774E-4
0.48661575514507	0.00407958301609682	0.0012004775471252	1.19888739907614E-4	0.00163532754284414	8.90610256946164E-4	-1.47119022068954E-4	2.18498988078563E-4	-1.15712165016303E-4	5.15286712401841E-4	2.03801214230009E-4	3.0624544900352E-4	5.04618606273187E-4
0.49034080848276	0.00411327554014484	0.00123195777306023	1.14489119545386E-4	0.0016929134001115	9.14743586963149E-4	-1.78603201604291E-4	2.63454883622736E-4	-1.81716040274179E-4	4.72001644397432E-4	1.32966388978204E-4	3.57840044214954E-4	4.4516328238937E-4
0.49407082721149	0.00408086393501866	0.00129349148171793	9.92632666977148E-5	0.00174221027863947	9.44827737579162E-4	-1.76476776243979E-4	3.31902124637311E-4	-2.26921658279843E-4	4.37420238765285E-4	7.28134820807053E-5	4.18558585707925E-4	3.81755828584308E-4
0.49781701687328	0.00399667509131795	0.00136616357891943	8.85982284031025E-5	0.00178797355226336	9.76664712657561E-4	-1.31989129802785E-4	4.24818975273777E-4	-2.41220164397207E-4	4.24018554441661E-4	2.69002143497443E-5	4.72587131207229E-4	3.35589022380716E-4
0.50155694944753	0.00389948626230258	0.00143078730247256	9.54777241452647E-5	0.00184012309429367	0.00100675764584667	-6.05960581416913E-5	5.31270863420335E-4	-2.26131122324397E-4	4.36439054810352E-4	-6.69247769727058E-6	5.05328101345605E-4	3.21749578609116E-4
0.5053018602482	0.00384837732102448	0.00146787088993655	1.18843379054249E-4	0.00189784626143904	0.0010207158114087	1.21324023534258E-5	6.23865745509147E-4	-2.00648197298403E-4	4.67717878452656E-4	-3.23416435373909E-5	5.18304398701964E-4	3.40594381069396E-4
0.50906299953917	0.00385336038820212	0.00147153931176921	1.47822344182383E-4	0.00195149219215668	0.00100662878557251	6.19992514715579E-5	6.72994873664335E-4	-1.89547789685777E-4	5.05669764972984E-4	-5.33355427269121E-5	5.17900704070992E-4	3.70932948597325E-4
0.51281784978205	0.00385541126645461	0.00146091099564846	1.74699257580267E-4	0.00199005094609437	9.70464954083307E-4	8.0608896865202E-5	6.62572179011597E-4	-2.00775694369339E-4	5.42171318336297E-4	-6.85810073862732E-5	5.01683067164814E-4	3.84750377019748E-4
0.51657769108951	0.00382299966132841	0.00145561437304344	1.8578579638486E-4	0.00200373995981968	9.31487820881189E-4	7.16407167043294E-5	5.96758535653429E-4	-2.1476818947791E-4	5.79542938519409E-4	-6.49293772490954E-5	4.66917120384561E-4	3.70191424752183E-4
0.52035381856269	0.00377189072005032	0.00145493610666391	1.70910775425885E-4	0.00198617016093195	9.11090626980394E-4	3.64489234933865E-5	4.96172289148361E-4	-2.08257946997211E-4	6.30260684458574E-4	-3.6084539355736E-5	4.18163000163004E-4	3.44497887575335E-4
0.5241236249145	0.00371928784647413	0.0014543595070339	1.42707082298361E-4	0.00194753323850356	9.21902491083222E-4	-2.63018716016501E-5	3.92056747127593E-4	-1.73584200361516E-4	6.95195288345657E-4	6.72390951001639E-6	3.64542203837699E-4	3.40715488237927E-4
0.52789843517173	0.00367824670158552	0.00146454796118487	1.27130397561994E-4	0.00191283904661916	9.54090031054101E-4	-1.01837684889625E-4	3.15296173149103E-4	-1.18418207482403E-4	7.5287623033146E-4	4.57007983487965E-5	3.11226722711372E-4	3.82547820833501E-4
0.5316895893882	0.00368179151213608	0.00150298988871518	1.34357785590922E-4	0.00190233645753957	9.87329265702415E-4	-1.55856687469847E-4	2.85221038580802E-4	-4.85636861811269E-5	7.82124121793493E-4	7.23549225242268E-5	2.5639078795012E-4	4.61734889898922E-4
0.53547439029717	0.00376726127475865	0.00157739366074581	1.62988858432289E-4	0.00192050902933836	0.00100760638190214	-1.58091452449338E-4	2.95082362430418E-4	3.72138989233373E-5	7.83519561755008E-4	9.13393597075038E-5	1.99424993627982E-4	5.43796548410495E-4
0.53926420795497	0.00392901431428693	0.00167777589530009	2.1126357743875E-4	0.00196681593448593	0.00100754195176506	-1.06543602494661E-4	3.16200226939497E-4	1.37057499086528E-4	7.72148809611655E-4	1.17171966238711E-4	1.49150419771502E-4	5.87783961956251E-4
0.54307042748354	0.00409795863695057	0.00178386315813296	2.72869908215692E-4	0.00203649899515283	9.77328940874886E-4	-2.77635389879897E-5	3.12204544731369E-4	2.28332791003456E-4	7.58747125288033E-4	1.62447157016536E-4	1.13472200810293E-4	5.73225009688686E-4
0.54687026140548	0.00418774316945434	0.00188353205539703	3.35180842371958E-4	0.00211990734979619	9.20481780729497E-4	4.93449355173502E-5	2.70550900955954E-4	2.83509275228419E-4	7.50278037516811E-4	2.27162743061576E-4	9.54300195422079E-5	5.1484722627996E-4
0.55067512492213	0.00415533156432815	0.00197331923743408	3.82403065712329E-4	0.00220454027736497	8.59769624193754E-4	1.03582386810494E-4	2.16328125313416E-4	2.99811869990561E-4	7.5805607450171E-4	2.8914212593861E-4	9.92835950890223E-5	4.52517312949988E-4
0.55449644833898	0.0040768957471357	0.00204653467066207	4.06821216287404E-4	0.00227775694293593	8.20792490991636E-4	1.20165419365075E-4	1.88184802031057E-4	2.98977848260181E-4	7.92236229830111E-4	3.18808481476192E-4	1.27768519521605E-4	4.30415577356782E-4
0.55831135373697	0.0041033969880484	0.00209567331745923	4.07736569921719E-4	0.00233670187901259	8.12323286008182E-4	9.33880421720567E-5	1.92572660570513E-4	2.99990383928416E-4	8.48466838658898E-4	3.07670605037948E-4	1.68415848561586E-4	4.67220535914498E-4
0.56213130157787	0.00432555680591363	0.0021189018362468	3.92861548962746E-4	0.00239007599396831	8.21373543075525E-4	4.50844424360802E-5	1.9727012914911E-4	2.99768384215627E-4	9.11950444016901E-4	2.705201921787E-4	1.85953506822715E-4	5.44970884346465E-4
0.56596776746622	0.00471455439251901	0.0021187669058938	3.76583200448984E-4	0.00244127558282927	8.25866456540657E-4	9.89264922513749E-6	1.72990428438627E-4	2.77207580860797E-4	9.70791918677142E-4	2.24606924447739E-4	1.43281201140856E-4	6.26672214520436E-4
0.56979778281021	0.00519410647095879	0.00210433523758737	3.69078588754574E-4	0.00248173704709994	8.18098381342158E-4	4.29588257256224E-6	1.22965602424142E-4	2.20384035866771E-4	0.00101889879878485	1.76500754019446E-4	4.31345235868762E-5	6.78203559571073E-4
0.57363285344758	0.00569960284435686	0.00209442025875687	3.67535179566082E-4	0.002501406007586	8.09970958678089E-4	2.15513154617604E-5	7.22844808058265E-5	1.40599173867266E-4	0.00104379469271774	1.27575254926333E-4	-6.85663771205317E-5	6.81244435063342E-4
0.57748450039737	0.00617345757195938	0.00210216370078845	3.62132619601923E-4	0.00249987333864754	8.24980818917555E-4	4.95651537048358E-5	4.47850946187798E-5	5.74481907710181E-5	0.00103445487275465	8.33050224838173E-5	-1.38606848231023E-4	6.35436809018113E-4
0.58132966416391	0.00657246727928325	0.00212739556241846	3.47260538244879E-4	0.00248379712445293	8.70849172268164E-4	8.02780051215874E-5	5.1104764444174E-5	-1.95720808034818E-5	9.9842313396549E-4	5.49152755168837E-5	-1.42052674603837E-4	5.64846900225011E-4
0.58517989607641	0.00687516946826441	0.00216257747378961	3.2291305629109E-4	0.00246079101032814	9.321335983147E-4	1.10645244535823E-4	8.70331821454486E-5	-8.43624033720269E-5	9.51946268420337E-4	5.14470860707925E-5	-9.74509416410608E-5	5.0610878847868E-4
0.58904676268393	0.00709157625962137	0.00219884605721386	2.88391449565092E-4	0.0024394157907745	9.87808986081594E-4	1.38659082778896E-4	1.33908530467043E-4	-1.2528386725456E-4	9.03148337526306E-4	6.988603380399E-5	-4.6767394138588E-5	4.77900990193285E-4
0.59290711335581	0.00726477967649521	0.00223277129526826	2.40541170670543E-4	0.00242605773419838	0.00103262564475477	1.61303130180243E-4	1.69205369581521E-4	-1.28555485709451E-4	8.56381671498576E-4	9.35257376378654E-5	-1.03773352763949E-5	4.65139086896779E-4
0.59677254502822	0.00745817436181904	0.00226686653458639	1.86372978177521E-4	0.0024196323815466	0.00107427843682255	1.70489759054035E-4	1.78732366374963E-4	-9.17501533580435E-5	8.2267066537226E-4	1.07309418720464E-4	1.78034984292031E-5	4.55249476687945E-4
0.60065466989579	0.0076846489495655	0.00229715842171882	1.48343052564554E-4	0.00240858616094333	0.00111873574803015	1.55806176048915E-4	1.58316288236357E-4	-3.35240503909806E-5	8.10139380554466E-4	1.09591852783937E-4	3.89902454141506E-5	4.5900871249694E-4
0.60453024596168	0.00791538263152214	0.00231505524699071	1.45399255423204E-4	0.00238435547389311	0.00115689167374625	1.17934193334714E-4	1.04105871102338E-4	1.27781145789257E-5	8.1530655170791E-4	1.15432007659641E-4	4.49712315778645E-5	4.8431990598701E-4
0.60841091588457	0.00813898070601444	0.00232307035703559	1.72273229219156E-4	0.00235455396572206	0.00117716000737288	7.80355977814511E-5	2.76672656715055E-5	1.83703240332402E-5	8.32949116425547E-4	1.4181229262033E-4	3.9702085315135E-5	5.19327815573668E-4
0.61230833762021	0.00836833180701502	0.00233054213105391	2.05462177011652E-4	0.00233616871954876	0.0011834057453004	6.13348137724828E-5	-3.29948809241567E-5	-1.88790077437504E-5	8.54653545503723E-4	1.89552036330825E-4	3.89942999571771E-5	5.46792941834685E-4
0.61619917757434	0.0085587943034137	0.00234137558798094	2.2181413374863E-4	0.00234374047663527	0.00120052777746783	7.62462573257321E-5	-3.82660788143933E-5	-7.69265967729572E-5	8.65043113692145E-4	2.41944857712516E-4	5.71389152002824E-5	5.5522266788165E-4
0.62009512424373	0.00861123983928466	0.00235591073034412	2.15359078118381E-4	0.00238216472468916	0.00124498508867543	1.02579094732263E-4	1.37607662697026E-5	-1.26722379910547E-4	8.50771029862692E-4	2.76266479900697E-4	9.68751965313027E-5	5.40304535455719E-4
0.62400788146084	0.00851266842931325	0.0023756075649593	2.07149863044646E-4	0.00244287786521493	0.00130171217111976	1.09076122267586E-4	9.02572209756912E-5	-1.43468974098271E-4	8.06615229666419E-4	2.80739627682097E-4	1.46950562579806E-4	5.08504935586686E-4
0.62791402380267	0.00836801713160456	0.00240056775857603	2.29465961889471E-4	0.00250399732738638	0.00133846583726594	8.16263447399518E-5	1.56141072117533E-4	-1.25625832946304E-4	7.44761638870975E-4	2.55909790506799E-4	1.87597891619786E-4	4.72396321996523E-4
0.6318252857197	0.00833129075659717	0.00242678462550954	2.87213141890747E-4	0.00254269339120211	0.00133454519331161	2.62625414904929E-5	1.94967206747714E-4	-1.01978973973081E-4	6.93352509459453E-4	2.0561509533998E-4	2.05135549880916E-4	4.44547703869491E-4
0.63575341703662	0.008524685441921	0.00244756813217776	3.54432782886838E-4	0.00255148972121404	0.00128259715908781	-4.28854686186165E-5	2.0095254951694E-4	-1.06791138817799E-4	6.73567895426412E-4	1.33687102208613E-4	2.03211401615019E-4	4.33939733343929E-4
0.63967490027052	0.00897403413119232	0.00245785825307829	4.05867928493503E-4	0.00254628613749352	0.00118929125012472	-1.10006865888667E-4	1.67992056528245E-4	-1.49538177407253E-4	6.81636398265955E-4	4.75172809313073E-5	1.9946148451522E-4	4.30875694323249E-4
0.64360151594108	0.00955863461907924	0.00246315668299051	4.26426928292912E-4	0.00255345157293436	0.00108475848202925	-1.53939863449632E-4	1.07007941384924E-4	-2.06984235764717E-4	7.0130989516386E-4	-3.28997278570331E-5	2.09092783874745E-4	4.09492319046768E-4
0.64754505998089	0.0100799518153751	0.00247660515330063	4.18217713219178E-4	0.00259078855794083	0.00101352937871918	-1.62908043610506E-4	5.34291028377026E-5	-2.41173457453759E-4	7.26205789096746E-4	-8.92188857481567E-5	2.38794071215267E-4	3.52909288250622E-4
0.65148192261574	0.0104271842841244	0.00250808537923565	4.00188144863863E-4	0.0026592470456823	9.98750005671124E-4	-1.48332800224565E-4	3.6245068684177E-5	-2.31898624548054E-4	7.52842814727322E-4	-1.11858009205527E-4	2.87651849883837E-4	2.77290857240426E-4
0.65542393055018	0.0106522206152438	0.00255820903133634	3.94785584899703E-4	0.00274714176239332	0.00102392624779245	-1.31413567502675E-4	5.86508073838782E-5	-1.92033182108695E-4	7.73096577962447E-4	-9.83481673376699E-5	3.43809030472035E-4	2.20707826444279E-4
0.65938292594028	0.0108571213535842	0.00261485271575526	4.14642920921719E-4	0.00284264732043618	0.00105541265797837	-1.20882137959647E-4	1.09389778277352E-4	-1.55227849757284E-4	7.81164748115958E-4	-5.52636902777732E-5	3.88106672707827E-4	2.122549368689E-4
0.6633352064892	0.0110849785222867	0.00266507803460547	4.62920579530111E-4	0.00294236462079069	0.00107078186568341	-1.19082500931435E-4	1.7913725199107E-4	-1.42586895754834E-4	7.75596992030835E-4	-9.53994392894241E-7	4.10204467401736E-4	2.55525138277168E-4
0.66729264520199	0.0113747364016242	0.00270243329008274	5.28386061082719E-4	0.00304385012559429	0.00107141856533128	-1.23343878749985E-4	2.51126147029866E-4	-1.44644961520394E-4	7.54651845323353E-4	4.56903924586363E-5	4.20748038942215E-4	3.26091883541857E-4
0.67126713057376	0.0117608574749755	0.00272620514489686	5.84028249751815E-4	0.00312793942163939	0.00107310695965659	-1.15165850378119E-4	3.02187086470995E-4	-1.3660466399572E-4	7.18039507510937E-4	7.6178265640442E-5	4.38285697203346E-4	3.82291422471987E-4
0.67523486755375	0.012214520934128	0.00274192862606263	5.99678542711398E-4	0.00317193449081413	0.00108461995354437	-7.84013959498107E-5	3.23961246583902E-4	-1.08357148544723E-4	6.73303773663479E-4	9.24243106763078E-5	4.74675756065539E-4	3.86410986618586E-4
0.67920777556307	0.0126811843785952	0.00274885706405447	5.60946953321036E-4	0.00317583813711276	0.00109787698932145	-2.34915443220495E-5	3.31556432091406E-4	-6.94097391317479E-5	6.28857840298595E-4	1.02921921182013E-4	5.26575666475952E-4	3.34138117722806E-4
0.6831977895516	0.0131349035134187	0.0027370404091311	4.8502718372881E-4	0.00316642281108059	0.00110762837617375	1.59530996095181E-5	3.40439491789539E-4	-3.04623297187716E-5	5.8963430396869E-4	1.16157923835129E-4	5.73610125254605E-4	2.59236898850098E-4
0.68718102148318	0.0135770609195547	0.00270712366406871	4.07356194295027E-4	0.00316719917412082	0.00111318176688941	1.7080336303113E-5	3.47725067257902E-4	6.96551599607673E-6	5.57374296371458E-4	1.32951647300477E-4	5.88105651773894E-4	2.04091736866647E-4
0.69116943731069	0.0140149592314804	0.0026800936004026	3.59502975798549E-4	0.0031860526873213	0.00111977806970941	-1.50856554020506E-5	3.43085447954466E-4	5.47872446641096E-5	5.34108084315096E-4	1.47009167597817E-4	5.5151516063173E-4	1.90251144915809E-4
0.69517501855437	0.0144471045168979	0.00267995867004959	3.49188769392634E-4	0.00322447693537519	0.00114530487672321	-5.02774486129954E-5	3.26211023840077E-4	1.24641765965382E-4	5.25928797026453E-4	1.55863742815076E-4	4.65966062445014E-4	2.15202010068276E-4
0.69917378396128	0.014850428994103	0.00272447896062124	3.61681575353946E-4	0.00328559639754663	0.00121080486405257	-5.7219015934805E-5	3.06129272757645E-4	2.13479461157802E-4	5.40090096406803E-4	1.66359164341378E-4	3.5791302598943E-4	2.58113031318181E-4
0.70317774613172	0.0152480561204708	0.00281236446656547	3.75925601156811E-4	0.00336588027292577	0.00131590990165884	-2.51707756840283E-5	2.93762408310447E-4	3.03530709039549E-4	5.79492648770183E-4	1.84798112074576E-4	2.6506575035508E-4	2.8234553615392E-4
0.70719893327192	0.0157276638745816	0.00292279841761054	3.87362971850102E-4	0.00345459043692235	0.00143293414560935	4.41956831380024E-5	2.93952317221855E-4	3.77363373455159E-4	6.40365055610694E-4	2.11726075464747E-4	2.13270722863677E-4	2.64553962461079E-4
0.71121327068079	0.0163567946422367	0.00303333403540512	4.09328238806229E-4	0.00353854242308942	0.00153103666793915	1.4349336868571E-4	3.06067420905067E-4	4.22135483381089E-4	7.07330591678047E-4	2.42485598881892E-4	2.06479898494029E-4	2.21980106020366E-4
0.71523281772164	0.0171139859253721	0.00313262959790639	4.50235488150055E-4	0.00360904093104188	0.00158706262059852	2.57910649927093E-4	3.31692845081334E-4	4.31705835949739E-4	7.57758204448604E-4	2.64758295621463E-4	2.40438456012338E-4	1.82637722825688E-4
0.71926964940241	0.0179229544470819	0.00321453840755878	4.97457711490427E-4	0.00367002588732949	0.00159436005320348	3.73000331503096E-4	3.71484885354488E-4	4.1098109864768E-4	7.82944231550098E-4	2.58551714027962E-4	3.09671537860884E-4	1.44732060264466E-4
0.72329959734237	0.0187088551870876	0.00327535877892627	5.28193775663975E-4	0.00372842719188242	0.00157256938230587	4.78685820229664E-4	4.19338497827565E-4	3.73436247207742E-4	7.95364731918789E-4	2.19756076900867E-4	4.04447016304157E-4	8.52767363806477E-5
0.72733476778355	0.0194387195943086	0.00331189903036376	5.35070331804206E-4	0.00378261675412371	0.00155357444797498	5.63517486747893E-4	4.62028255029626E-4	3.2945467323726E-4	8.0430330157813E-4	1.74664326814128E-4	5.04393261578165E-4	6.42453576593679E-6
0.73138728265125	0.0201168067629551	0.00332616250471366	5.34228586393107E-4	0.00382212826522502	0.00154755041466578	6.14056736200641E-4	4.86043836467611E-4	2.78434846064492E-4	8.11210939057199E-4	1.58599533489947E-4	5.86398153960074E-4	-5.98563593060363E-5
0.73543287965365	0.0207660731233893	0.00333020426130913	5.4216057780136E-4	0.00383812631092895	0.0015443396830695	6.30649180590434E-4	4.87855946625816E-4	2.17633157956129E-4	8.18118909222303E-4	1.85799147115457E-4	6.33431388266735E-4	-8.37528475118248E-5
0.73948371202718	0.0213981360799695	0.00333061266698264	5.64824568932949E-4	0.0038327882213246	0.00154041903911516	6.30086004612277E-4	4.75167113630963E-4	1.55902945475532E-4	8.29378544230521E-4	2.40111031979739E-4	6.4245450617229E-4	-5.44918204589899E-5
0.74355194873014	0.0220201312401603	0.00332042602013885	6.09240137163746E-4	0.00381385934362758	0.00154280856322542	6.33557230641822E-4	4.56360878230641E-4	1.14063448566616E-4	8.46150709442328E-4	2.91410685481868E-4	6.23805367922228E-4	2.18218073395208E-5
0.74761323332819	0.0226507002644424	0.00329539929931517	6.83128523647008E-4	0.00379153136691036	0.00156098229007029	6.52166876035464E-4	4.37888969886488E-4	1.08649753050157E-4	8.71917335567075E-4	3.22991726543236E-4	6.02418188657311E-4	1.23997554719475E-4
0.75167976616782	0.0233158431234453	0.00326972757571543	7.79116379516243E-4	0.00377586427835561	0.0015973766087509	6.77154912772763E-4	4.21980451415073E-4	1.39028854216872E-4	9.06097490895476E-4	3.41430674276433E-4	6.02014494026339E-4	2.20425271386366E-4
0.75576376335604	0.0240528988138017	0.0032600842648982	8.7475340349678E-4	0.00377270071484605	0.00164779352313062	6.90039743486949E-4	3.98344687799901E-4	1.91746759025625E-4	9.35925648694728E-4	3.58774265150665E-4	6.26850329735104E-4	2.83449233325411E-4
0.75984077408448	0.0249193419249233	0.00326847270970587	9.41975984094803E-4	0.00378299062955109	0.00169366187648123	6.79399974324744E-4	3.54115295643233E-4	2.54267507461667E-4	9.4834614906342E-4	3.77484863119201E-4	6.60807662781419E-4	3.04450264915115E-4
0.76392304592538	0.0259512402238291	0.00328952788438734	9.57272505563758E-4	0.00380429048460828	0.00170586721758087	6.48578783288813E-4	2.93131180499913E-4	3.18613830604631E-4	9.48000457327243E-4	3.93733097134469E-4	6.82602591220335E-4	2.92046393597733E-4
0.76802284225015	0.0271240876721877	0.00332335145569219	9.11875110288158E-4	0.00382395944509431	0.00167074629819601	6.20110993424045E-4	2.32469033904248E-4	3.85408241817957E-4	9.44173167567747E-4	4.08064456646551E-4	6.7763753568459E-4	2.59169253253607E-4
0.77211561764493	0.02837310704611	0.00336950175434345	8.27889146857831E-4	0.0038266385184675	0.00161039348912584	6.24600231790724E-4	1.92425232867112E-4	4.57415331526646E-4	9.38025145145404E-4	4.23215144823452E-4	6.42870364432341E-4	2.19828018238168E-4
0.77621366702337	0.0296020465029244	0.00342478709869609	7.49513554044726E-4	0.00381042779838905	0.00156615788253656	6.73458480406933E-4	1.88751519206643E-4	5.26657830810331E-4	9.2926559151954E-4	4.41654092556648E-4	5.82560796585364E-4	1.94852841378048E-4
0.78032930113698	0.0307561966151312	0.00348496246728748	7.13237787875243E-4	0.00379367344678687	0.00156048441411983	7.50893743244371E-4	2.20816314336038E-4	5.84271911759803E-4	9.23697502748383E-4	4.60093040289846E-4	5.08871236751055E-4	1.9645699623686E-4
0.78443787973487	0.0318858406890066	0.00354849951878757	7.22923938726981E-4	0.00380042975658783	0.00158847395795407	8.32036619757415E-4	2.65450241332553E-4	6.36388285896815E-4	9.27414008058777E-4	4.72231497104595E-4	4.46735900070176E-4	2.13866226242924E-4
0.78855174518787	0.0330888915265338	0.00361139156751156	7.64182019959503E-4	0.00384374668835506	0.00164765499464574	8.97032476404434E-4	2.96227162271325E-4	6.91554278775927E-4	9.32870979694798E-4	4.81086072321855E-4	4.19572221464541E-4	2.24449885060834E-4
0.79268325574321	0.0344199472038701	0.00366912192398361	8.24034191292962E-4	0.00391587609087863	0.00173768574187546	9.33787518997528E-4	3.07364001803049E-4	7.39682018452754E-4	9.24691692406153E-4	5.00072698484533E-4	4.26162613554219E-4	2.08454212159813E-4
0.79680767608157	0.0358602547091928	0.00372369393104598	8.94765090777954E-4	0.00400499257652089	0.00183859278334508	9.36931956694977E-4	3.10785954699538E-4	7.61197291710259E-4	8.98234348181117E-4	5.40416594417616E-4	4.47652226794155E-4	1.59774293026912E-4
0.80093739614654	0.037350956872134	0.0037806092834782	9.70755528991466E-4	0.00410457537099155	0.00192196279761773	9.14851970009072E-4	3.21922794231267E-4	7.43532664496152E-4	8.67714806909509E-4	6.00752942006203E-4	4.70359427414029E-4	8.84648757378441E-5
0.80508482179685	0.0388287147254315	0.00383861130796346	0.00105411343686761	0.00420089637631998	0.0019748336662448	8.84366979140449E-4	3.47548218407532E-4	6.89758738244227E-4	8.47930192876468E-4	6.68482948392799E-4	4.91850265125961E-4	2.36207012993269E-5
